id,user_id,question_id,functions,comment,timestamp
215,58,81,Asking for information; Requesting,,2026-02-11 09:22:14.418942
216,58,42,Referring to entities; Situating events or entities; Situating entities in space,"
",2026-02-11 09:22:28.681096
217,58,43,Referring to the acting or experiencing entity; Making statements; Describing; Emphasizing the affected entity,,2026-02-11 09:22:28.705255
218,58,44,Referring to entities; Describing; Expressing degree; Expressing evaluation,,2026-02-11 09:22:28.715322
219,58,48,Expressing quantity,,2026-02-11 09:22:28.736075
220,58,45,Referring to entities,,2026-02-11 09:22:28.741962
221,58,49,Expressing possession; Specifying information,,2026-02-11 09:22:28.749434
222,58,47,Situating entities in space,,2026-02-11 09:22:28.770052
223,58,51,Referring to entities; Situating entities in space,,2026-02-11 09:22:28.771171
224,58,52,Situating events or entities; Situating entities in space,,2026-02-11 09:22:28.77355
225,58,53,Situating events or entities,,2026-02-11 09:22:28.77448
226,58,46,Situating entities in space,,2026-02-11 09:22:28.781556
227,58,50,Describing,,2026-02-11 09:22:28.793754
228,58,57,"Referring to present states, events and facts; Expressing negation; Referring to the acting or experiencing entity",,2026-02-11 09:22:28.807276
229,58,56,"Referring to present states, events and facts; Other: you could probably use it for all of the above",,2026-02-11 09:22:28.808845
230,58,55,"Referring to present states, events and facts; Expressing progression",,2026-02-11 09:22:28.810111
231,58,54,"Referring to actions, events or states; Referring to future actions and events; Referring to impersonal events; Referring to past actions and events",,2026-02-11 09:22:28.810537
232,58,58,"Referring to present states, events and facts; Expressing degree",,2026-02-11 09:22:28.813326
233,58,59,Requesting,,2026-02-11 09:22:28.816783
234,58,60,Referring to entities,,2026-02-11 09:22:28.829078
235,58,61,Referring to entities; Referring to the affected entity,,2026-02-11 09:22:28.834584
236,58,64,Referring to the acting or experiencing entity,,2026-02-11 09:22:28.837222
237,58,62,Referring to entities; Comparing within a set; Conveying meaning; Making statements,,2026-02-11 09:22:28.839863
238,58,65,Referring to entities; Referring to the acting or experiencing entity; Referring to self-directed actions; Referring to third-person subjects,,2026-02-11 09:22:28.841416
239,58,63,"Referring to the acting or experiencing entity, Asking for information",,2026-02-11 09:22:28.841941
240,58,66,Referring to entities,,2026-02-11 09:22:28.851311
241,58,67,Expressing quantity,,2026-02-11 09:22:28.857709
242,58,71,Referring to entities,,2026-02-11 09:22:28.869314
243,58,69,Expressing degree,,2026-02-11 09:22:28.869912
244,58,70,Framing or linking information; Specifying information,,2026-02-11 09:22:28.870745
245,58,68,Expressing quantity; Referring to entities,,2026-02-11 09:22:28.871553
246,58,72,Referring to entities,,2026-02-11 09:22:28.876116
247,58,73,Situating events in time,,2026-02-11 09:22:28.880476
248,58,74,"Referring to actions, events or states",,2026-02-11 09:22:28.898952
249,58,76,"Referring to actions, events or states; Other: making sugestions; Expressing preference",,2026-02-11 09:22:28.899679
250,58,75,"Referring to actions, events or states; Expressing preference",,2026-02-11 09:22:28.900564
1363,87,172,Referring to past actions and events; Expressing progression; Expressing frequency,,2026-02-18 16:05:32.891605
1367,87,178,Comparing within a set; Describing; Referring to present states events and facts; Referring to self,,2026-02-18 16:05:32.898048
1374,87,183,Expressing possession; Specifying information; Pointing to entities,,2026-02-18 16:05:32.90556
1377,87,189,Comparing; Describing; Expressing manner; Expressing politeness,,2026-02-18 16:05:32.926893
1382,87,193,Situating events in time; Situating entities in space; Referring to present states events and facts; Referring to self,,2026-02-18 16:05:32.931485
1451,81,96,Expressing condition; Giving directions or instructions,,2026-02-18 17:20:04.047019
1453,81,98,Referring to entities; Other: Referring to persons; Characterizing persons; Specifying; Describing,"""Making statement"" is a general function of affirmative phrases.",2026-02-18 17:20:04.054156
1455,81,101,Pointing to entities; Specifying information; Referring to entities,Asking for advice is too general and may refer to the whole sentence and not only this construction?,2026-02-18 17:20:04.058902
1463,81,107,Expressing degree; Other: expressing affection? ,,2026-02-18 17:20:04.0688
1467,81,111,Other: Making suggestions,"Politeness, when it appears in a question? Shall I ...? ",2026-02-18 17:20:04.073567
1471,81,115,Referring to future actions and events; Reporting information; Other: Referring to future actions and events that will certainly happen (in contrast to will-future),,2026-02-18 17:20:04.077329
1473,81,118,Referring to entities; Referring to the acting or experiencing entity; Other: Referring to an indefinite person or group,,2026-02-18 17:20:04.080292
1482,81,86,"Comparing; Comparing within a set; Asking for confirmation; Asking for information; Asking for information, Referring to additional or alternative entities",Maybe it is better to precise: ADJ or ADJ; NOUN or NOUN? VERB or VERB; What is the difference between comparing and comparing within a set? In my opinion there are some prototypical functions like comparing and others that are less prototypical (Asking for information).,2026-02-18 17:20:14.424358
1487,81,90,"Referring to actions, events or states; Making offers and invitations; Making suggestions; Providing detail; Referring back to entities",One short comment: It would have been easier if the constructions had been set out in bold in the text.,2026-02-18 17:20:14.43224
1490,81,92,Expressing certainty; Specifying information,"Here you have a semi-schematic construction ""Be sure + clause"". In my opinion, it is easier to connect it with a concrete function.",2026-02-18 17:20:14.437028
1500,81,104,Expressing quantity,,2026-02-18 17:20:14.449455
1503,81,110,Referring to future actions and events; Expressing progression; Providing detail,,2026-02-18 17:20:14.458233
1511,81,114,"Referring to actions, events or states; Conveying meaning",,2026-02-18 17:20:14.476218
1518,81,123,Expressing quantity; Referring to entities,,2026-02-18 17:20:14.487746
251,58,77,Describing; Expressing degree,,2026-02-11 09:22:28.9019
256,58,82,Describing; Making statements; Expressing contrast,,2026-02-11 09:22:28.935862
1362,87,173,Referring to past actions and events; Expressing progression; Providing detail,,2026-02-18 16:05:32.891715
1364,87,175,Expressing negation; Making statements; Describing; Conveying meaning; Referring to past actions and events,,2026-02-18 16:05:32.896398
1369,87,180,"Asking for confirmation; Referring to actions, events or states",,2026-02-18 16:05:32.899531
1371,87,181,Referring to entities; Expressing quantity,,2026-02-18 16:05:32.902587
1376,87,187,Describing; Comparing within a set; Expressing possession,,2026-02-18 16:05:32.926476
1391,87,200,Referring to past events with present relevance; Referring to self,,2026-02-18 16:05:32.941236
1394,87,205,Referring to entities; Expressing quantity; Expressing preference; Expressing ability,,2026-02-18 16:05:32.945542
1395,81,83,Describing; Referring to entities,,2026-02-18 16:30:20.458889
1396,81,84,Expressing wishes; Other: Description of habits; Making offers and invitations,,2026-02-18 16:33:35.149389
1397,81,85,Giving directions or instructions; Requesting; Making suggestions,,2026-02-18 16:34:22.322886
1398,81,86,"Comparing; Comparing within a set; Asking for confirmation; Asking for information; Asking for information, Referring to additional or alternative entities",Maybe it is better to precise: ADJ or ADJ; NOUN or NOUN? VERB or VERB; What is the difference between comparing and comparing within a set? In my opinion there are some prototypical functions like comparing and others that are less prototypical (Asking for information).,2026-02-18 16:36:14.832275
1399,81,87,Expressing quantity; Referring to entities,"I don't have any. As a fixed multi-word unit? What does the function ""conveying meaning"" mean? In my opinion it is too abstract...",2026-02-18 16:37:35.447267
1400,81,88,Referring to entities; Referring to the acting or experiencing entity; Referring to the affected entity; Referring to third-person subjects; Reporting information,"I don't see a clear difference between the categories A, B, C",2026-02-18 16:38:51.467358
1401,81,89,Describing; Comparing; Comparing within a set; Making statements; Conveying meaning,"What is the difference between ""comparing"" and ""comparing within a set""? What does ""conveying meaning"" mean in this context?",2026-02-18 16:40:21.783215
1402,81,90,"Referring to actions, events or states; Making offers and invitations; Making suggestions; Providing detail; Referring back to entities",One short comment: It would have been easier if the constructions had been set out in bold in the text.,2026-02-18 16:42:22.715467
1403,81,91,Describing; Comparing,A and B are the prototipical functions. ,2026-02-18 16:43:33.538061
1404,81,92,Expressing certainty; Specifying information,"Here you have a semi-schematic construction ""Be sure + clause"". In my opinion, it is easier to connect it with a concrete function.",2026-02-18 16:45:13.407716
1405,81,93,Comparing; Describing,"Expressing negation? Why do you add this function here but not ""expressing meaning""? ",2026-02-18 16:46:31.528775
1406,81,94,Describing; Comparing; Referring to the affected entity,,2026-02-18 16:47:05.510406
1407,81,95,Expressing condition; Making suggestions,,2026-02-18 16:47:57.088022
1408,81,96,Expressing condition; Giving directions or instructions,,2026-02-18 16:48:20.270567
1409,81,97,Referring to entities; Expressing quantity,"What would be ""Referring to self"" in this context?",2026-02-18 16:49:10.971053
1410,81,98,Referring to entities; Other: Referring to persons; Characterizing persons; Specifying; Describing,"""Making statement"" is a general function of affirmative phrases.",2026-02-18 16:50:51.253322
1411,81,99,Other: See comments,"These are two constructions for me: ""That was ADJ"". (e.g., describing events).  ""After that, PHRASE."" (Sequencing events)",2026-02-18 16:52:59.963057
1412,81,100,Referring to entities; Other: See comments,"Probably also two constructions? ""This is a very ADJ NOUN"". (Describing entitities; Referring to entities; Qualifying entities and events"".    BE very ADJ about X. (Focus more on the person who qualifies something). ",2026-02-18 16:57:01.561675
1413,81,101,Pointing to entities; Specifying information; Referring to entities,Asking for advice is too general and may refer to the whole sentence and not only this construction?,2026-02-18 16:58:17.873904
1414,81,102,Referring to entities; Pointing to entities,,2026-02-18 16:58:33.830032
1415,81,103,Referring to entities; Pointing to entities,"Make sure that the difference between ""this"" and ""that"" is clear. This - near to the speaker; that - far away from the speaker.",2026-02-18 17:00:18.572737
1416,81,104,Expressing quantity,,2026-02-18 17:00:40.337335
1417,81,105,Asking for information; Requesting,,2026-02-18 17:00:57.264178
1418,81,106,Referring to impersonal events; Making statements; Conveying meaning,Here again: I would define two constructions: It is ADJ; It is TIME. These are completely different form-meaning pairs.,2026-02-18 17:02:17.933712
1419,81,107,Expressing degree; Other: expressing affection? ,,2026-02-18 17:02:53.55189
1420,81,108,Expressing manner,,2026-02-18 17:03:42.838157
1421,81,109,"Referring to actions, events or states; Expressing preference",This is a clear semi-schematic construction with a meaning side: Expressing the positive feelings experienced during an activity.,2026-02-18 17:05:35.06967
1422,81,110,Referring to future actions and events; Expressing progression; Providing detail,,2026-02-18 17:06:12.874875
1423,81,111,Other: Making suggestions,"Politeness, when it appears in a question? Shall I ...? ",2026-02-18 17:07:30.067044
1424,81,112,Referring to future actions and events; Asking for information,,2026-02-18 17:07:52.55812
1425,81,113,Referring to future actions and events; Expressing negation; Other: communicate a refusal,,2026-02-18 17:09:05.464348
1426,81,114,"Referring to actions, events or states; Conveying meaning",,2026-02-18 17:09:31.619909
1427,81,115,Referring to future actions and events; Reporting information; Other: Referring to future actions and events that will certainly happen (in contrast to will-future),,2026-02-18 17:11:09.698512
1428,81,116,Referring to future actions and events; Asking for information; Requesting,,2026-02-18 17:11:23.590491
1429,81,117,Referring to entities; Other: Referring to an indefinite person or group,,2026-02-18 17:12:54.673808
1430,81,116,Referring to future actions and events; Asking for information; Requesting,,2026-02-18 17:13:52.106772
1431,81,117,Referring to entities; Other: Referring to an indefinite person or group,,2026-02-18 17:13:53.13591
1432,81,117,Referring to entities; Other: Referring to an indefinite person or group,,2026-02-18 17:14:03.131309
1433,81,118,Referring to entities; Referring to the acting or experiencing entity; Other: Referring to an indefinite person or group,,2026-02-18 17:14:11.298111
1434,81,119,Referring to entities; Referring to additional or alternative entities; Specifying information,,2026-02-18 17:14:54.293417
1435,81,120,Asking for information,Different constructions? BE SUBJ MOTION (Are you going? Are you playing? Are you swimming) HAVE SUBJ got OBJ (Here you express possession).,2026-02-18 17:17:23.840457
1436,81,121,Asking for information,,2026-02-18 17:17:40.089725
1437,81,122,Other: Politeness; Asking for information,,2026-02-18 17:19:44.668484
253,58,79,Describing; Situating events in time; Situating events or entities; Expressing degree,,2026-02-11 09:22:28.903532
1380,87,190,Referring to entities; Referring back to entities; Describing; Giving directions or instructions,,2026-02-18 16:05:32.928377
1383,87,195,"Expressing negation; Expressing ability; Referring to present states, events and facts; Expressing progression",,2026-02-18 16:05:32.932709
1387,87,199,Emphasizing the affected entity; Asking for information,,2026-02-18 16:05:32.938221
1392,87,203,"Expressing frequency; Referring to the acting or experiencing entity; Referring to third-person subjects; Referring to present states, events and facts",,2026-02-18 16:05:32.941908
1444,81,87,Expressing quantity; Referring to entities,"I don't have any. As a fixed multi-word unit? What does the function ""conveying meaning"" mean? In my opinion it is too abstract...",2026-02-18 17:20:04.033325
1449,81,93,Comparing; Describing,"Expressing negation? Why do you add this function here but not ""expressing meaning""? ",2026-02-18 17:20:04.0466
1456,81,100,Referring to entities; Other: See comments,"Probably also two constructions? ""This is a very ADJ NOUN"". (Describing entitities; Referring to entities; Qualifying entities and events"".    BE very ADJ about X. (Focus more on the person who qualifies something). ",2026-02-18 17:20:04.058905
1465,81,109,"Referring to actions, events or states; Expressing preference",This is a clear semi-schematic construction with a meaning side: Expressing the positive feelings experienced during an activity.,2026-02-18 17:20:04.069528
1470,81,116,Referring to future actions and events; Asking for information; Requesting,,2026-02-18 17:20:04.077086
1475,81,120,Asking for information,Different constructions? BE SUBJ MOTION (Are you going? Are you playing? Are you swimming) HAVE SUBJ got OBJ (Here you express possession).,2026-02-18 17:20:04.084353
1478,81,123,Expressing quantity; Referring to entities,,2026-02-18 17:20:04.088932
1480,81,84,Expressing wishes; Other: Description of habits; Making offers and invitations,,2026-02-18 17:20:14.422013
1492,81,97,Referring to entities; Expressing quantity,"What would be ""Referring to self"" in this context?",2026-02-18 17:20:14.440732
1498,81,103,Referring to entities; Pointing to entities,"Make sure that the difference between ""this"" and ""that"" is clear. This - near to the speaker; that - far away from the speaker.",2026-02-18 17:20:14.448826
1506,81,111,Other: Making suggestions,"Politeness, when it appears in a question? Shall I ...? ",2026-02-18 17:20:14.458849
1510,81,116,Referring to future actions and events; Asking for information; Requesting,,2026-02-18 17:20:14.476002
254,58,80,Framing or linking information,,2026-02-11 09:22:28.926812
255,58,81,Asking for information; Requesting,,2026-02-11 09:22:28.934652
257,54,1,"Describing; Providing detail; Expressing manner; Other: Adding emphasis in e.g. ""fare and square"", ""safe and sound"".","For expressing manner, I thought of a typical example ""nice and easy"", but this may be idiomatic. I couldn't think of any other examples, but a quick search turned up more: ""safe and sound"", ""plain and simple"", ""fair and square"". Looking at these, I feel like there is also a function of adding emphasis in these, because why would you otherwise repeat synonymous words like that. ",2026-02-11 11:13:21.092318
258,54,2,Making statements; Specifying information,,2026-02-11 11:15:12.411653
259,64,124,Situating entities in space,,2026-02-11 11:17:27.829843
260,64,125,Describing,,2026-02-11 11:19:19.140956
261,64,126,Describing; Conveying meaning; Making statements,,2026-02-11 11:19:58.418594
262,64,127,"Expressing quantity, Expressing negation",,2026-02-11 11:20:21.805086
263,64,128,Specifying information; Providing detail,,2026-02-11 11:21:19.226664
264,54,3,Making statements; Expressing wishes; Giving advice,"I mean there are many different modal verbs, and each has different functions, sometimes multiple.
Some might be beyond A2: guessing, probabilities, hypothesising, hedging... I'm not completely sure, but doesn't EGP have different modal verb functions listed, too? I would imagine that by A2 it should be more than just wishes and advice. ",2026-02-11 11:23:14.487836
265,54,4,"Asking for information; Other: Asking for an explanation? (with ""why""), asking for clarification/confirmation, permission (""is it ok...?""), expressing reaction or surprise (""are you crazy?"")","Also, ""how are you?"" is not really asking for information, it's just a greeting most of the time. ",2026-02-11 11:27:47.048063
266,54,5,Describing,,2026-02-11 11:29:13.268274
267,54,6,Referring to entities; Describing,,2026-02-11 11:29:47.785079
268,54,7,Describing,,2026-02-11 11:30:05.652085
269,54,8,"Expressing progression; Making suggestions; Referring to actions, events or states; Other: Talking about plans and arrangements","In the label, perpahs the AUX and BE should be linked (e.g. ""AUX_BE""), so that it's clear that we don't have an AUX and then also BE.
Referring to actions and events is relevant for constructions with V-ing, but states is relevant for those with V-PastP. Not sure if it's worth combining the two.
Also for the V-PastP there's the whole passive constructions, but not sure if this is whithin A2 scope. 
",2026-02-11 11:49:36.506779
270,54,9,Expressing cause; Framing or linking information,,2026-02-11 11:50:09.560785
271,54,10,Framing or linking information; Other: Sequencing events,,2026-02-11 11:51:19.909074
272,54,11,Referring to entities; Describing,"I added describing, but not sure about is - a noun can express a feature in predicate position, but here we have no larger frame, so I don't know if you'd say describing only applied when you have it in the predicate frame. 

Side note: ""Conveying meaning"" seems like a somewhat misleading label for a function. Based on the tooltip, I'd say it's explaining meaning. Otherwise, everything is conveying some meaning. ",2026-02-11 11:54:16.090535
273,54,12,Describing; Referring to entities,"I don't know if ""swimming pool"" is the same kind of compound noun as ""bus stop"". Swimming pool is formed with V-ing + Noun (even though this V-ing can function just like a noun). ",2026-02-11 11:55:41.81346
274,54,13,Expressing degree; Describing,,2026-02-11 11:56:01.018301
275,54,14,"Expressing degree; Other: Expressing frequency, providing time of events (for time adverbials)",Do degree and time adverbials share many functions? Why would they be combined into one construction?,2026-02-11 11:58:45.447395
276,54,15,Referring to entities; Pointing to entities,,2026-02-11 11:59:13.437596
277,54,16,Referring to entities; Other: pointing to entities (if DET is a demonstrative),,2026-02-11 12:01:20.669186
278,54,17,Expressing frequency; Making statements,,2026-02-11 12:01:53.065326
279,54,18,Expressing certainty; Other: Expressing frequency,,2026-02-11 12:03:26.957086
280,54,19,"Referring to future actions and events; Other: Promises, predictions",,2026-02-11 12:04:08.962202
281,54,20,Other: Generalisation,,2026-02-11 12:05:07.48692
282,54,20,Other: Generalisation,"I'm not convinced by this being a construction, in a sense that I don't see what other functions it has beyond just the meaning of the word ""everything"". But I'm not a constructionist, so not very certain how they define constructions.",2026-02-11 12:06:17.708988
283,54,21,Expressing indefiniteness,,2026-02-11 12:07:14.172269
284,54,22,Conveying meaning; Describing; Other: Making statements,,2026-02-11 12:08:06.477524
285,54,22,Conveying meaning; Describing; Other: Making statements,,2026-02-11 12:08:20.324454
286,54,23,Describing; Other: Making statements,"The label is the same as the previous one, isn't it? What is the difference?",2026-02-11 12:09:29.090955
287,54,24,Framing or linking information; Other: sequencing events,,2026-02-11 12:09:53.780672
288,54,24,Framing or linking information; Other: sequencing events,"Some of these functions are more general than others. E.g. ""linking information"" may include sequencing, expressing cause, comparing etc.",2026-02-11 12:11:05.628077
289,54,25,"Referring to actions, events or states; Other: Making statements",,2026-02-11 12:44:35.32855
290,54,26,Expressing possibility; Expressing ability; Other: Giving permission,,2026-02-11 12:45:01.735477
291,54,27,Expressing possibility; Expressing negation; Expressing ability; Other: Prohibition,,2026-02-11 12:46:14.24463
292,54,28,"Other: Asking permission, making suggestions, asking for help, making requests; Asking for information",,2026-02-11 12:47:10.398106
293,54,29,Making suggestions; Making offers and invitations,Plus all the other functions of modals (I listed those in the other construction that had modals).,2026-02-11 12:47:51.719756
294,54,30,"Referring to future actions and events; Other: Predictions, promises.","How is this construction different from ""will V""? Given that ""will V"" cannot really appear without any subject, I don't see a point in having two separate ones. ",2026-02-11 12:49:03.847167
295,54,31,"Expressing preference; Other: Making requests, polite requests, expressing intentions",,2026-02-11 12:51:13.688442
296,54,32,Other: Literally referring to my best friend:),"Hm... isn't this just a collocation? There are not slots here, if we can't substitute any of the words?",2026-02-11 12:52:32.501244
297,54,33,Expressing negation; Describing,,2026-02-11 12:52:58.53317
298,54,34,"Expressing negation; Referring to actions, events or states",,2026-02-11 12:53:29.41111
299,54,35,Expressing possibility; Expressing ability; Expressing negation; Other: Prohibition,,2026-02-11 12:53:46.956732
300,54,36,Expressing negation,,2026-02-11 12:54:12.910456
301,54,37,Describing; Expressing negation,,2026-02-11 12:54:34.964005
302,54,38,Situating events in time,,2026-02-11 12:55:00.353373
303,54,39,Referring to entities; Describing,,2026-02-11 12:55:09.157472
304,54,40,"Referring to entities; Other: Describing, introducing, explaining what something means",,2026-02-11 12:56:05.037095
358,63,136,Expressing probability; Making suggestions,,2026-02-11 13:45:11.901832
359,63,137,Expressing probability,,2026-02-11 13:45:25.687884
305,54,1,"Describing; Providing detail; Expressing manner; Other: Adding emphasis in e.g. ""fare and square"", ""safe and sound"".","For expressing manner, I thought of a typical example ""nice and easy"", but this may be idiomatic. I couldn't think of any other examples, but a quick search turned up more: ""safe and sound"", ""plain and simple"", ""fair and square"". Looking at these, I feel like there is also a function of adding emphasis in these, because why would you otherwise repeat synonymous words like that. ",2026-02-11 12:56:43.713382
306,54,2,Making statements; Specifying information,,2026-02-11 12:56:43.737418
307,54,3,Making statements; Expressing wishes; Giving advice,"I mean there are many different modal verbs, and each has different functions, sometimes multiple.
Some might be beyond A2: guessing, probabilities, hypothesising, hedging... I'm not completely sure, but doesn't EGP have different modal verb functions listed, too? I would imagine that by A2 it should be more than just wishes and advice. ",2026-02-11 12:56:43.743192
308,54,5,Describing,,2026-02-11 12:56:43.745423
309,54,4,"Asking for information; Other: Asking for an explanation? (with ""why""), asking for clarification/confirmation, permission (""is it ok...?""), expressing reaction or surprise (""are you crazy?"")","Also, ""how are you?"" is not really asking for information, it's just a greeting most of the time. ",2026-02-11 12:56:43.745402
310,54,6,Referring to entities; Describing,,2026-02-11 12:56:43.750163
311,54,7,Describing,,2026-02-11 12:56:43.750159
312,54,8,"Expressing progression; Making suggestions; Referring to actions, events or states; Other: Talking about plans and arrangements","In the label, perpahs the AUX and BE should be linked (e.g. ""AUX_BE""), so that it's clear that we don't have an AUX and then also BE.
Referring to actions and events is relevant for constructions with V-ing, but states is relevant for those with V-PastP. Not sure if it's worth combining the two.
Also for the V-PastP there's the whole passive constructions, but not sure if this is whithin A2 scope. 
",2026-02-11 12:56:43.759225
313,54,9,Expressing cause; Framing or linking information,,2026-02-11 12:56:43.764189
314,54,11,Referring to entities; Describing,"I added describing, but not sure about is - a noun can express a feature in predicate position, but here we have no larger frame, so I don't know if you'd say describing only applied when you have it in the predicate frame. 

Side note: ""Conveying meaning"" seems like a somewhat misleading label for a function. Based on the tooltip, I'd say it's explaining meaning. Otherwise, everything is conveying some meaning. ",2026-02-11 12:56:43.767905
315,54,10,Framing or linking information; Other: Sequencing events,,2026-02-11 12:56:43.768017
316,54,12,Describing; Referring to entities,"I don't know if ""swimming pool"" is the same kind of compound noun as ""bus stop"". Swimming pool is formed with V-ing + Noun (even though this V-ing can function just like a noun). ",2026-02-11 12:56:43.772629
317,54,13,Expressing degree; Describing,,2026-02-11 12:56:43.773157
318,54,14,"Expressing degree; Other: Expressing frequency, providing time of events (for time adverbials)",Do degree and time adverbials share many functions? Why would they be combined into one construction?,2026-02-11 12:56:43.780889
319,54,15,Referring to entities; Pointing to entities,,2026-02-11 12:56:43.782029
320,54,16,Referring to entities; Other: pointing to entities (if DET is a demonstrative),,2026-02-11 12:56:43.786279
321,54,17,Expressing frequency; Making statements,,2026-02-11 12:56:43.789878
322,54,18,Expressing certainty; Other: Expressing frequency,,2026-02-11 12:56:43.795813
323,54,19,"Referring to future actions and events; Other: Promises, predictions",,2026-02-11 12:56:43.800407
324,54,22,Conveying meaning; Describing; Other: Making statements,,2026-02-11 12:56:43.807275
325,54,21,Expressing indefiniteness,,2026-02-11 12:56:43.807325
326,54,20,Other: Generalisation,"I'm not convinced by this being a construction, in a sense that I don't see what other functions it has beyond just the meaning of the word ""everything"". But I'm not a constructionist, so not very certain how they define constructions.",2026-02-11 12:56:43.807191
327,54,23,Describing; Other: Making statements,"The label is the same as the previous one, isn't it? What is the difference?",2026-02-11 12:56:43.811091
328,54,24,Framing or linking information; Other: sequencing events,"Some of these functions are more general than others. E.g. ""linking information"" may include sequencing, expressing cause, comparing etc.",2026-02-11 12:56:43.81733
329,54,25,"Referring to actions, events or states; Other: Making statements",,2026-02-11 12:56:43.825318
330,54,26,Expressing possibility; Expressing ability; Other: Giving permission,,2026-02-11 12:56:43.830497
331,54,27,Expressing possibility; Expressing negation; Expressing ability; Other: Prohibition,,2026-02-11 12:56:43.831335
332,54,28,"Other: Asking permission, making suggestions, asking for help, making requests; Asking for information",,2026-02-11 12:56:43.831626
333,54,29,Making suggestions; Making offers and invitations,Plus all the other functions of modals (I listed those in the other construction that had modals).,2026-02-11 12:56:43.832799
334,54,30,"Referring to future actions and events; Other: Predictions, promises.","How is this construction different from ""will V""? Given that ""will V"" cannot really appear without any subject, I don't see a point in having two separate ones. ",2026-02-11 12:56:43.838884
335,54,33,Expressing negation; Describing,,2026-02-11 12:56:43.852256
336,54,32,Other: Literally referring to my best friend:),"Hm... isn't this just a collocation? There are not slots here, if we can't substitute any of the words?",2026-02-11 12:56:43.853443
337,54,31,"Expressing preference; Other: Making requests, polite requests, expressing intentions",,2026-02-11 12:56:43.853499
338,54,35,Expressing possibility; Expressing ability; Expressing negation; Other: Prohibition,,2026-02-11 12:56:43.857694
339,54,34,"Expressing negation; Referring to actions, events or states",,2026-02-11 12:56:43.859115
340,54,36,Expressing negation,,2026-02-11 12:56:43.863772
341,54,37,Describing; Expressing negation,,2026-02-11 12:56:43.871901
342,54,38,Situating events in time,,2026-02-11 12:56:43.871971
343,54,39,Referring to entities; Describing,,2026-02-11 12:56:43.878516
344,54,40,"Referring to entities; Other: Describing, introducing, explaining what something means",,2026-02-11 12:56:43.882108
345,54,41,Referring to the affected entity,,2026-02-11 12:56:43.883979
346,63,124,Situating entities in space,,2026-02-11 13:36:54.130916
347,63,125,Describing,,2026-02-11 13:37:49.311651
348,63,126,Describing,,2026-02-11 13:38:17.731387
349,63,127,"Expressing quantity, Expressing negation",,2026-02-11 13:38:32.180422
350,63,128,Providing detail,,2026-02-11 13:39:00.159067
351,63,129,Expressing probability,,2026-02-11 13:39:19.455453
352,63,130,Expressing possibility,,2026-02-11 13:39:44.92978
353,63,131,Expressing negation,,2026-02-11 13:40:22.497214
354,63,132,Expressing politeness,,2026-02-11 13:40:35.615322
355,63,133,Expressing obligation or necessity,,2026-02-11 13:41:46.33758
356,63,134,Expressing negation,,2026-02-11 13:44:05.885319
357,63,135,Expressing obligation or necessity,,2026-02-11 13:44:19.309533
539,69,227,Expressing quantity,,2026-02-12 14:00:02.475426
360,63,138,Expressing obligation or necessity,,2026-02-11 13:45:41.026177
361,63,139,Expressing obligation or necessity; Expressing negation,,2026-02-11 13:45:57.908479
362,63,140,Referring to future actions and events; Expressing certainty,,2026-02-11 13:46:13.632883
363,63,141,Referring to future actions and events; Asking for information,,2026-02-11 13:46:32.439962
364,63,142,Giving advice; Making suggestions,,2026-02-11 13:46:55.335471
365,63,143,Giving advice,,2026-02-11 13:47:41.669314
366,63,143,Giving advice; Expressing negation,,2026-02-11 13:47:52.341449
367,63,144,Asking for advice; Expressing politeness,,2026-02-11 13:48:36.666615
368,63,145,Referring to future actions and events; Expressing negation,,2026-02-11 13:48:55.445085
369,63,146,Referring to future actions and events; Asking for information,,2026-02-11 13:49:10.991335
370,63,147,Expressing hypotheses or inferences; Other: Expressing politeness,,2026-02-11 13:50:26.068881
371,63,148,Expressing negation; Expressing hypotheses or inferences,,2026-02-11 13:56:05.983429
372,63,149,"Expressing quantity, Expressing negation",,2026-02-11 13:56:21.129222
373,59,42,Situating entities in space; Situating events or entities,,2026-02-12 12:33:46.696923
374,59,43,Referring to the acting or experiencing entity; Making statements; Describing,,2026-02-12 12:34:31.018156
375,59,44,Referring to entities; Describing; Expressing evaluation,,2026-02-12 12:36:27.75243
376,59,45,Referring to entities; Describing,,2026-02-12 12:36:44.990992
377,65,124,Situating entities in space,,2026-02-12 12:41:15.64994
378,65,125,Describing,,2026-02-12 12:43:42.559056
379,65,126,Conveying meaning,,2026-02-12 12:44:50.712235
380,65,127,"Expressing quantity, Expressing negation",,2026-02-12 12:45:23.455254
381,65,128,Specifying information,,2026-02-12 12:47:01.521449
382,65,129,Expressing probability; Referring to past events with present relevance,,2026-02-12 12:48:16.897415
383,59,46,Situating entities in space,,2026-02-12 12:49:17.09934
384,65,130,Expressing possibility; Expressing ability; Referring to the acting or experiencing entity,,2026-02-12 12:49:18.665865
385,59,47,Situating entities in space,,2026-02-12 12:49:31.056888
386,65,131,Referring to past actions and events; Expressing ability; Expressing negation,,2026-02-12 12:49:47.467293
387,65,132,Expressing politeness; Requesting,,2026-02-12 12:50:09.048423
388,65,133,Expressing obligation or necessity,,2026-02-12 12:51:21.738259
389,59,48,Expressing quantity,,2026-02-12 12:51:36.68209
390,65,134,Expressing negation; Expressing obligation or necessity,,2026-02-12 12:51:56.338436
